index,callset_order,sample_id,conc (ng/ul),sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,note,Unnamed: 23,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0,0,A01,5.02,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A01_EKDN250020030-1A_22VGFMLT4_L2.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-18.911367,0.9786819,37.992584,47.752274,-21.658344,45.279907,-21.06937,-23.456942,19.49148,-6.1290283
1,1,A02,4.28,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A02_EKDN250020031-1A_22VGFMLT4_L8.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-17.511766,0.5595688,19.323921,9.177908,-16.685299,14.124201,-43.924385,17.155182,16.901733,18.672276
2,2,A03,3.6,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A03_EKDN250020032-1A_22VGFMLT4_L8.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-16.611002,0.40879962,50.18916,46.408585,-9.891168,71.26153,-7.5599203,-23.72209,33.08556,-4.4505463
3,3,A04,6.92,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A04_EKDN250020033-1A_22VGFMLT4_L1.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-17.064678,0.63010633,48.8673,45.625664,-24.332691,60.06532,-7.0947294,-2.899644,-9.461206,-140.29672
4,4,A05,18.0,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A05_EKDN250020034-1A_22VGFMLT4_L8.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-12.233216,0.30269852,46.630978,27.941767,-48.303364,32.50016,-0.9068592,2.387269,-2.8821898,-49.523243
5,5,A06,6.44,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A06_EKDN250020035-1A_22VGFMLT4_L7.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-17.740541,0.76085794,45.403698,40.197742,2.9927187,18.25776,-32.14702,-10.13324,6.8987255,-7.089133
6,6,A07,5.24,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A07_EKDN250020036-1A_22VGFMLT4_L8.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-18.700811,0.90881264,40.593388,38.96565,6.129093,19.198307,-45.796646,-28.417011,9.862361,21.403284
7,7,A08,8.32,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A08_EKDN250020037-1A_22VGFMLT4_L1.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-18.591354,0.8991144,55.50491,36.582394,-18.760744,-23.299091,-33.950462,-22.9542,27.495447,-24.270666
8,8,A10,3.2,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A10_EKDN250020039-1A_22VGFMLT4_L8.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-17.632399,0.65377283,39.918068,44.700153,-7.926313,28.894737,-9.798705,-12.084617,1.522606,14.959198
9,9,A11,4.94,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A11_EKDN250020040-1A_22VGFMLT4_L4.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-14.6993475,0.48366645,53.24432,30.423998,9.312534,18.523108,4.3137107,-13.647352,-69.71153,26.102314
10,10,A12,8.24,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A12_EKDN250020041-1A_22VGFMLT4_L1.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-16.833206,0.6868843,45.649284,27.464626,17.911627,50.92363,11.4275,-49.293053,15.961896,-3.3864896
11,11,A13,5.0,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A13_EKDN250020042-1A_22VGFMLT4_L1.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-16.265234,0.67309463,31.179024,35.413174,22.113436,23.426586,-4.3231745,-4.553654,24.098139,-3.8203967
12,12,A14,14.9,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A14_EKDN250020043-1A_22VGFMLT4_L1.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-12.350167,0.08308583,31.999626,50.24986,-17.957254,102.86183,-13.189574,-45.583813,86.32573,11.315163
13,13,A15,0.0,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A15_EKDN250020044-1A_22VGFMLT4_L1.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-12.199895,0.28438777,31.914598,49.089268,-17.444242,102.36965,-13.352533,-47.04134,85.21474,11.112678
14,14,A16,0.0,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A16_merged.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-16.766844,0.6999855,48.26086,44.408447,-25.155233,60.37344,-7.1209826,-2.027631,-10.296063,-141.77615
15,15,A17,4.04,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A17_EKDN250020046-1A_22VGFMLT4_L4.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-17.680927,0.7030609,50.92153,49.28598,-15.47038,35.177555,-26.060997,-39.819885,14.7759,14.643483
16,16,A19,2.12,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A19_merged.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-17.176128,0.5826676,-13.444484,28.49229,-12.737556,41.878826,-7.2081895,-38.043194,17.92806,37.967606
17,17,A20,2.42,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/A20_EKDN250020049-1A_22VGFMLT4_L4.bam,,,Ethiopia,Awash,Afar,8.995309,40.158987,,,,ETN,Horn of Africa & Yemen,Prokopack,01/11/2024,,,-18.343601,0.7781942,5.0659165,31.087017,-25.264727,45.36385,9.311766,-62.05213,-7.9790034,34.39863
43,43,Babi_I_01,13.13,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_01_EKDN240018824-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_01_EKDN240018824-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_01_EKDN240018824-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_01_EKDN240018824-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_01_EKDN240018824-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-17.514381,0.8698342,-16.51335,-85.3101,140.20805,-0.536612,-50.78999,-20.229614,65.968765,6.2648726
44,44,Babi_I_02,21.25,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_02.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_02.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_02.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_02.merged.g.vcf.gz,Babi_I_02_EKDN240018825-1A_223WLHLT4_L2,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-19.54518,0.87375003,23.891596,-186.61179,-158.61731,9.248792,33.111607,-28.386738,-4.3702464,-1.0438921
45,45,Babi_I_03,13.94,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_03_EKDN240018826-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_03_EKDN240018826-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F002_3_29.4.24/Babi_I_03_EKDN240018826-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F002_3_29.4.24/Babi_I_03_EKDN240018826-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_03_EKDN240018826-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-18.510567,0.98897403,-10.280018,-71.234215,114.57702,15.823392,-29.919992,-13.977675,34.151894,32.214676
46,46,Babi_I_04,11.63,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_04_EKDN240018827-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_04_EKDN240018827-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_04_EKDN240018827-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_04_EKDN240018827-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_04_EKDN240018827-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-18.206718,0.6861992,12.379541,-131.9146,62.736732,-11.609913,-65.08711,56.23817,40.161827,-28.616165
47,47,Babi_I_05,11.43,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_05_EKDN240018828-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_05_EKDN240018828-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_05_EKDN240018828-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_05_EKDN240018828-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_05_EKDN240018828-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-17.339382,0.7085832,13.110331,-149.60138,19.02547,4.1307197,-30.843864,59.47101,17.311937,-37.513832
48,48,Babi_I_06,12.33,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_06.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_06.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_06.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_06.merged.g.vcf.gz,Babi_I_06_EKDN240018829-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-19.860304,0.9940853,16.561857,-173.92622,-142.98828,10.235389,38.161312,-45.29067,-8.49912,-5.354712
49,49,Babi_I_07,11.4,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_07_EKDN240018830-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_07_EKDN240018830-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_07_EKDN240018830-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_07_EKDN240018830-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_07_EKDN240018830-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-19.318678,0.6837749,-2.4379084,-146.19893,70.19341,-8.523769,-68.01401,21.244425,53.162926,-44.454403
50,50,Babi_I_08,9.67,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_08_EKDN240018831-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_08_EKDN240018831-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_08_EKDN240018831-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_08_EKDN240018831-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_08_EKDN240018831-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-18.853931,0.8023322,11.181094,-76.33853,80.30498,13.466215,-17.50084,13.091413,47.821507,53.744568
51,51,Babi_I_09,20.93,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_09_EKDN240018832-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_09_EKDN240018832-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_09_EKDN240018832-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_09_EKDN240018832-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_09_EKDN240018832-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-19.6098,0.88326424,23.56911,-187.63884,-159.9569,9.207927,33.530766,-29.272055,-4.4125066,-0.96482664
52,52,Babi_I_10,21.59,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_10.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_10.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_10.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_10.merged.g.vcf.gz,Babi_I_10_EKDN240018833-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-17.411058,0.62198097,38.10777,-161.79834,55.665443,4.245121,-58.069443,69.38906,3.127995,-44.419994
53,53,Babi_I_11,19.82,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_11.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_11.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_11.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_11.merged.g.vcf.gz,Babi_I_11_EKDN240018834-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-19.689283,0.8850703,23.712101,-187.01945,-158.82341,9.076977,33.45515,-28.82377,-4.0542893,-1.2738113
54,54,Babi_I_12,11.12,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_12_EKDN240018835-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_12_EKDN240018835-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_12_EKDN240018835-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_12_EKDN240018835-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_12_EKDN240018835-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-18.379374,0.69744664,-15.78854,-69.08164,117.245705,5.636701,-25.839495,-21.725004,53.770226,-13.973465
55,55,Babi_I_13,12.23,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_13_EKDN240018836-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_13_EKDN240018836-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_13_EKDN240018836-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_13_EKDN240018836-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_13_EKDN240018836-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-20.82077,1.0505896,-12.405427,-154.24374,-36.93039,-6.124705,-1.0848458,-46.611282,28.15164,-31.113884
56,56,Babi_I_14,7.46,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_14_EKDN240018837-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_14_EKDN240018837-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_14_EKDN240018837-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_14_EKDN240018837-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_14_EKDN240018837-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-18.941103,0.8811884,13.64996,-140.59933,-64.27144,-1.6466407,4.9210005,-14.030813,-10.557831,-21.438015
57,57,Babi_I_15,11.19,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_15_EKDN240018838-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_15_EKDN240018838-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_15_EKDN240018838-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_15_EKDN240018838-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_15_EKDN240018838-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-17.279535,0.43888444,18.158596,-86.283585,85.16729,11.455861,-17.344042,24.388536,9.447834,19.162825
58,58,Babi_I_16,10.06,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_16_EKDN240018839-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_16_EKDN240018839-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_16_EKDN240018839-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_16_EKDN240018839-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_16_EKDN240018839-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-17.118265,0.59224147,-10.784928,-25.419342,33.93945,15.6620035,30.778404,58.114456,4.2984605,18.55934
59,59,Babi_I_17,12.82,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_17_EKDN240018840-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_17_EKDN240018840-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_17_EKDN240018840-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_17_EKDN240018840-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_17_EKDN240018840-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-16.575008,0.34551775,29.292297,-128.15958,32.303474,9.5367985,-35.002678,67.82522,36.98784,6.585162
60,60,Babi_I_18,15.66,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_18_EKDN240018841-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_18_EKDN240018841-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_18_EKDN240018841-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_18_EKDN240018841-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_18_EKDN240018841-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41.0,1.0,1.0,Ethiopia Babile,ETN,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-19.045563,0.9864239,-14.814,-80.05574,99.57052,10.513534,-34.80423,25.727722,64.63167,2.49117
