index,callset_order,sample_id,conc (ng/ul),sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,note,Unnamed: 23,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
131,131,C1aSud089,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud089/C1aSud089.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud089/C1aSud089.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud089.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud089.rh.g.vcf.gz,C1aSud089,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,,-12.9732685,1.1761887,-70.153885,-7.4289994,1.1773039,6.3136916,-29.07581,-5.657777,13.9314575,-7.427712
132,132,C1aSud090,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud090/C1aSud090_EKDN220046357-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud090/C1aSud090_EKDN220046357-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud090_EKDN220046357-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud090.rh.g.vcf.gz,C1aSud090,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,,-14.239884,1.0863211,-69.45167,-6.3893185,2.062311,-16.899881,-11.218068,31.999626,32.377625,-40.19615
133,133,C1aSud092,,05/07/2023,sud.pak.20230839,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud092_EKDN230027246-1A_HKTCHDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud092_EKDN230027246-1A_HKTCHDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud092_EKDN230027246-1A_HKTCHDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud092_EKDN230027246-1A_HKTCHDSX7_L1.g.vcf.gz,C1aSud092,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,,-14.547345,1.0842348,-74.67658,-9.912392,-12.834548,-4.3676863,-12.274704,24.530453,-9.474827,-8.022666
134,134,C1aSud093,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud093/C1aSud093.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud093/C1aSud093.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud093.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud093.rh.g.vcf.gz,C1aSud093,Sudan,Arkaweet,Khartoum,15.5373164,32.6010626,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,,-12.74422,0.9389746,-63.06042,-14.963426,16.432653,-8.7569685,-21.179228,31.647196,35.797585,-42.027397
135,135,C1aSud094,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud094/C1aSud094.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud094/C1aSud094.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud094.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud094.rh.g.vcf.gz,C1aSud094,Sudan,GeziraIslang,Khartoum,15.88349,32.52324,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-13.264083,0.568753,-70.76655,-11.918173,-1.5942619,-13.75263,19.036549,35.253353,-1.4056519,27.037516
136,136,C1aSud095,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud095/C1aSud095.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud095/C1aSud095.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud095.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud095.rh.g.vcf.gz,C1aSud095,Sudan,GeziraIslang,Khartoum,15.88349,32.52324,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-13.728201,1.0845586,-83.17109,-13.215569,2.6617622,-3.9768956,22.725279,-27.245142,-3.761524,-1.4187793
137,137,C1aSud096,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud096/C1aSud096.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud096/C1aSud096.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud096.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud096.rh.g.vcf.gz,C1aSud096,Sudan,GeziraIslang,Khartoum,15.88349,32.52324,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-12.820693,1.2308966,-80.71402,-13.664131,-1.256213,-2.9628308,0.78336924,59.879326,25.058393,-26.02919
138,138,C1aSud097,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud097/C1aSud097.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud097/C1aSud097.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud097.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud097.rh.g.vcf.gz,C1aSud097,Sudan,GeziraIslang,Khartoum,15.88349,32.52324,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-13.875764,1.0043305,-76.97798,4.3747563,-12.447113,-2.8164122,-15.55027,3.0170097,-17.346182,12.555888
139,139,C1aSud098,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud098_EKDN230027247-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud098_EKDN230027247-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud098_EKDN230027247-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud098_EKDN230027247-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud098,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,27/07/2022,,,-12.931379,1.1657,-51.450275,-6.780865,-2.4427063,32.343937,-63.49419,-21.383694,-13.054789,-1.772723
140,140,C1aSud099,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud099_EKDN230027248-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud099_EKDN230027248-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud099_EKDN230027248-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud099_EKDN230027248-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud099,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,,-13.000416,1.0173817,-66.96018,5.2714367,6.6098948,18.66933,-16.348417,-24.767736,20.707502,-12.074924
141,141,C1aSud100,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud100_EKDN230027249-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud100_EKDN230027249-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud100_EKDN230027249-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud100_EKDN230027249-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud100,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,29/07/2022,,,-14.446625,1.1799638,-85.83357,12.186107,-7.494133,22.58488,-34.35887,-39.383625,-4.509214,-4.597597
142,142,C1aSud101,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud101/C1aSud101_EKDN220046363-1A_HTWTNDSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud101/C1aSud101_EKDN220046363-1A_HTWTNDSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud101_EKDN220046363-1A_HTWTNDSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud101.rh.g.vcf.gz,C1aSud101,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,27/07/2022,,,-13.124317,0.9182252,-49.072243,-4.1779037,10.51757,-12.324645,-43.81501,-26.408192,0.8442944,-46.660645
143,143,C1aSud102,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud102_EKDN230027250-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud102_EKDN230027250-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud102_EKDN230027250-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud102_EKDN230027250-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud102,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,30/07/2022,,,-13.401288,0.90182674,-53.59486,2.431278,8.639411,-15.596314,-1.496441,-16.417322,-31.07011,-6.765481
144,144,C1aSud103,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud103/C1aSud103_EKDN220046364-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud103/C1aSud103_EKDN220046364-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud103_EKDN220046364-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud103.rh.g.vcf.gz,C1aSud103,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,27/07/2022,,,-14.292848,1.0585127,-68.89,-6.650229,6.281837,42.675766,-6.075651,-48.832794,21.625935,-1.1733903
145,145,C1aSud105,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud105_EKDN230027251-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud105_EKDN230027251-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud105_EKDN230027251-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud105_EKDN230027251-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud105,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,31/07/2022,,,-13.614011,1.0632737,-69.93039,-22.630753,-5.827401,32.88922,-10.643075,17.741488,35.868168,-16.234316
146,146,C1aSud106,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud106_EKDN230027252-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud106_EKDN230027252-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud106_EKDN230027252-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud106_EKDN230027252-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud106,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,01/08/2022,,,-12.858495,0.9409698,-48.793137,17.79903,8.692701,-31.658358,-17.082489,-2.7586277,-4.626244,-52.570084
147,147,C1aSud107,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud107/C1aSud107_EKDN220046366-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud107/C1aSud107_EKDN220046366-1A_HTY77DSX5_L3_2.fq.gz,,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud107.rh.g.vcf.gz,C1aSud107,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,27/07/2022,,,-14.195193,1.030369,-64.185524,4.904532,-2.0330482,49.238266,-24.884214,-44.903175,27.437956,-11.087721
148,148,C1aSud108,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud108_EKDN230027253-1A_HKTCHDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud108_EKDN230027253-1A_HKTCHDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud108_EKDN230027253-1A_HKTCHDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud108_EKDN230027253-1A_HKTCHDSX7_L1.g.vcf.gz,C1aSud108,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,02/08/2022,,,-13.833074,1.0097855,-79.79252,6.979506,-10.890061,3.86127,-25.040552,48.15344,10.958151,-38.73671
149,149,C1aSud110,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud110_EKDN230027254-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud110_EKDN230027254-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud110_EKDN230027254-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud110_EKDN230027254-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud110,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,03/08/2022,,,-12.7851095,0.85369885,-39.328056,-30.008999,-0.7356869,48.944656,-79.976036,10.084642,13.126253,-8.297521
150,150,C1aSud112,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud112_EKDN230027255-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud112_EKDN230027255-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud112_EKDN230027255-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud112_EKDN230027255-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud112,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,04/08/2022,,,-13.821939,1.0705675,-62.414238,-2.27257,6.8205357,-11.916071,-17.006344,-21.375423,-9.902183,-28.320053
151,151,C1aSud113,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud113/C1aSud113_EKDN220046369-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud113/C1aSud113_EKDN220046369-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud113_EKDN220046369-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud113.rh.g.vcf.gz,C1aSud113,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,27/07/2022,,,-13.734557,0.9899453,-63.83216,5.1155405,-2.1125717,49.063896,-24.689362,-45.268818,27.437078,-11.024695
152,152,C1aSud115,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud115/C1aSud115_EKDN220046371-1A_HLN73DSX5_L2_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud115/C1aSud115_EKDN220046371-1A_HLN73DSX5_L2_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud115_EKDN220046371-1A_HLN73DSX5_L2.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud115.rh.g.vcf.gz,C1aSud115,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,27/07/2022,,,-14.11677,1.365305,-80.769806,-2.9159405,-1.0775388,38.64039,7.876085,36.138668,-2.828282,-2.340107
153,153,C1aSud116,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud116_EKDN230027256-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud116_EKDN230027256-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud116_EKDN230027256-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud116_EKDN230027256-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud116,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,05/08/2022,,,-14.370558,1.0209178,-61.365353,-4.9937334,-2.994482,56.124203,-33.901546,-48.62143,18.318573,4.6600013
154,154,C1aSud117,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud117_EKDN230027257-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud117_EKDN230027257-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud117_EKDN230027257-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud117_EKDN230027257-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud117,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,06/08/2022,,,-13.138871,1.0555624,-67.25431,3.4920216,-7.8434596,-1.1944833,-44.945847,25.028957,20.755768,-41.160824
155,155,C1aSud118,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud118/C1aSud118_EKDN220046372-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud118/C1aSud118_EKDN220046372-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud118_EKDN220046372-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud118.rh.g.vcf.gz,C1aSud118,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,27/07/2022,,,-13.553618,0.98890597,-61.388462,-18.351788,-3.011648,26.653564,23.77608,20.600103,-0.62671125,12.157134
156,156,C1aSud119,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud119_EKDN230027258-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud119_EKDN230027258-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud119_EKDN230027258-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud119_EKDN230027258-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud119,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,07/08/2022,,,-13.129268,0.94032055,-62.180767,1.7381785,0.1385073,-48.158176,-35.37431,39.990818,16.007069,-64.924995
157,157,C1aSud120,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud120_EKDN230027259-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud120_EKDN230027259-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud120_EKDN230027259-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud120_EKDN230027259-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud120,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,08/08/2022,,,-13.071627,0.77260596,-61.4134,-2.041435,1.689722,-52.07434,9.238542,20.364891,-24.059042,-20.379864
158,158,C1aSud121,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud121/C1aSud121_EKDN220046373-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud121/C1aSud121_EKDN220046373-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud121_EKDN220046373-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud121.rh.g.vcf.gz,C1aSud121,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,27/07/2022,,,-14.132791,1.0577497,-69.202866,-5.613567,8.342158,-56.13317,16.457775,24.957956,-17.030191,-13.797689
159,159,C1aSud122,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud122/C1aSud122_EKDN220046374-1A_HTY77DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud122/C1aSud122_EKDN220046374-1A_HTY77DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud122_EKDN220046374-1A_HTY77DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud122.rh.g.vcf.gz,C1aSud122,Sudan,Haiya,RedSea,18.3349676,36.3892839,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,27/07/2022,,,-13.500009,1.098817,-66.20043,12.65104,13.188376,37.682304,-9.325845,-103.89796,-0.3638376,-11.178483
